numero_de_cliente,probabilidad
588184280,0.036331117
1252241126,0.036330942
464471242,0.036330156
582082691,0.036328815
1501026633,0.036327604
878040263,0.036326464
330275604,0.0363258
570466500,0.036325254
1200293581,0.03632435
673713723,0.036324274
745680557,0.036321685
748898021,0.03631928
705459963,0.03631687
1335475192,0.036312763
1157252023,0.036311425
718908157,0.036308374
785597836,0.036307998
1010896888,0.036307313
1219591246,0.036306024
258783665,0.03630477
1143080915,0.036296926
548861861,0.036293928
1300892889,0.036291465
336762173,0.03629112
449254358,0.03629097
539117341,0.036290966
1184473732,0.03629026
298490560,0.03628866
335092655,0.036284357
252495167,0.03628401
1302741733,0.036283866
1254902893,0.036283754
777930214,0.036278088
740309986,0.036277786
597791395,0.036277108
509865643,0.03627696
555688268,0.03627509
594562189,0.036274623
1011001542,0.036267858
730412981,0.0362627
992332863,0.036262676
890534782,0.03626176
1452015049,0.036261223
643877728,0.03626108
752783797,0.0362609
688884954,0.036257505
1088845635,0.036256753
1247716809,0.036255836
739604784,0.036252283
795751111,0.036251713
689589943,0.036250133
1031753447,0.036249656
1058177622,0.03624951
588740788,0.036248025
702529177,0.036245998
1247619157,0.036243547
1002304694,0.03624137
1202999832,0.036239013
569305429,0.0362381
1051970362,0.03623744
308929701,0.036236893
919857804,0.036233976
887665244,0.036233
645831081,0.036230948
739159488,0.036230274
748151691,0.03623015
1166447762,0.036229037
938632222,0.03622798
601440526,0.036227815
515980357,0.036226984
1302919316,0.036226243
960394309,0.03622584
433615073,0.03622294
350632247,0.036221273
819897628,0.0362197
1165018681,0.036219314
507320776,0.036216754
735052747,0.036214575
733372511,0.036213942
257836788,0.036213268
719965820,0.036211573
1095179863,0.036209214
482162839,0.03620692
303569712,0.036206067
787907442,0.036205832
462282559,0.03620293
730880010,0.036202848
1573898055,0.036202773
562908852,0.036200926
299607147,0.036200874
1051020556,0.03619907
341734920,0.036196195
635675253,0.036193717
1069702138,0.036193367
910489374,0.036192626
570687474,0.036188982
1234501186,0.03618744
1235372811,0.03618701
275198460,0.036185827
1245675437,0.036180068
1196686457,0.0361783
697784031,0.03617549
644070034,0.0361742
874583515,0.036172375
688960214,0.03617181
767773225,0.036170695
1173678048,0.036169223
274421276,0.036169186
654740065,0.036168676
785088809,0.036168
708736138,0.036167894
998392522,0.03616109
1028217066,0.036160447
456667103,0.036158953
748202588,0.03615858
597818671,0.03615814
522534389,0.03615118
472823213,0.036146622
1326557378,0.036146592
882352214,0.03614389
1117812046,0.036143374
450313618,0.036142316
1011171457,0.036141172
806904653,0.036140174
435566821,0.03613685
566074105,0.03613609
1252980249,0.03613289
1306059992,0.03613136
900540661,0.03613094
1227188936,0.03612453
562078500,0.036122978
1298520132,0.03612154
580406896,0.036120623
432049987,0.036118552
705603490,0.03611778
518129082,0.03611637
930759381,0.036116183
738574174,0.036114097
1306052554,0.036113814
611962367,0.036112238
1235495980,0.036111087
487147328,0.036108695
790602240,0.036106616
1216112115,0.036105353
650181401,0.03610115
645294845,0.036100715
779651731,0.036100168
1201224634,0.03609985
821175163,0.03609905
1324878603,0.03609859
639800884,0.036096584
680012725,0.036096342
874043420,0.03609632
1536929939,0.03609628
1186714704,0.036095604
1549754963,0.03609513
441974627,0.036094546
654346118,0.036092706
1208512094,0.03609264
927343479,0.03609255
253003178,0.036092293
1460642981,0.03609104
1306331572,0.036090374
263161115,0.036089648
708603926,0.036088184
540831274,0.03608674
1027666466,0.036085315
291933828,0.036081385
1025737545,0.036080137
599909420,0.036073286
862474266,0.03607253
1182564137,0.036072426
1452775025,0.036069676
1052762858,0.03606836
558687175,0.03606726
598581560,0.036066342
469147250,0.036065634
309799362,0.036063634
583611021,0.036063436
1438707171,0.03606334
861046576,0.036062278
1202959866,0.036061816
805126543,0.03606172
265519722,0.036061462
1190977731,0.036060818
1133170485,0.03605924
1241225202,0.036057923
1012570787,0.036053896
348533838,0.03604753
1198398785,0.03604719
1302900939,0.036046322
1167123725,0.03604418
553147492,0.036041733
1061185717,0.03604048
941704494,0.036039263
816969165,0.03603919
676918864,0.03603493
767621534,0.03603436
597046448,0.036032584
432299467,0.036031753
340906839,0.036031645
708777197,0.036030985
1230025725,0.03602971
647411478,0.036029033
686728432,0.036028087
1086586064,0.03602495
515035589,0.03602031
264637302,0.03601895
1149241932,0.036017183
494979408,0.036016133
305487907,0.036009513
1108586119,0.036008924
1012587192,0.036007043
1156643738,0.036005672
1218516375,0.03600337
602863331,0.03600014
606336842,0.035996895
1145580777,0.03599367
792634569,0.03599207
945694480,0.035991993
283424043,0.035985805
1223320078,0.035983413
834986450,0.035982948
297056883,0.03598141
514685469,0.035980772
288106260,0.03598046
879942053,0.035979483
492344627,0.03597619
516183756,0.035974722
1043410910,0.035974573
551473158,0.035973474
290006658,0.035973176
878482707,0.035971705
302250092,0.035971347
902766619,0.03597109
661206514,0.03596897
694539214,0.035968374
630117628,0.035967525
739173271,0.03596699
1060767911,0.0359661
557022687,0.03596356
487798278,0.035962097
860545712,0.035961997
270949140,0.035960898
1169628403,0.03596072
1014899709,0.03595952
576584357,0.035957616
1020006137,0.035957288
609544836,0.035956927
318194357,0.035956405
892777137,0.035955917
902807456,0.03595544
1069845076,0.03595127
436207847,0.035946533
1042619720,0.035944868
592996804,0.03594413
571628228,0.035943888
267005029,0.03594346
313823985,0.035942875
677308370,0.035942845
1319067553,0.035941675
1209936069,0.035940643
1355153472,0.03593979
1006902239,0.035939075
734632762,0.0359372
1121937677,0.035937145
511981328,0.035935625
895046554,0.035932988
674873991,0.035932034
1558989063,0.035931572
785660629,0.035931036
659333306,0.035929333
502668397,0.03592629
518226367,0.035924558
1457756449,0.035923894
1148448778,0.03592299
690892568,0.035921205
1526106901,0.03592105
729945883,0.035919778
779731876,0.0359169
1342296279,0.035915557
497792346,0.035913933
1436289931,0.035910286
264317814,0.03590765
837487123,0.03590761
958019298,0.035906944
1131334399,0.035906516
1321001580,0.035905678
1183431381,0.035905417
458244947,0.03590482
1000675501,0.035902753
818977941,0.035902675
667034037,0.03590113
662589284,0.035900928
846351043,0.03589588
1342663180,0.035894424
737366143,0.035890967
1390433326,0.03588613
636515230,0.035885923
436474688,0.035885677
703400794,0.03588424
669386665,0.03588402
585461257,0.035882875
1182005074,0.035880376
996511731,0.035876263
780427309,0.035875898
719456929,0.035873443
880972731,0.03587173
1062298359,0.035870243
977287944,0.03586797
956018762,0.035864018
249427711,0.035862543
861882539,0.035861753
737585939,0.035861652
450381517,0.03586006
453956472,0.03585977
709951257,0.03585937
717102259,0.03585732
661457454,0.03585451
317786840,0.03585304
1044357215,0.035852462
805954556,0.035852358
642392207,0.035851408
435932765,0.035848834
1155498132,0.035841785
776995950,0.035840698
649209203,0.035840504
853089141,0.035836548
1159185325,0.035836034
350283142,0.035834584
754968184,0.035831746
1012138181,0.035830177
1361029637,0.03582978
593721341,0.035828747
794875404,0.035827924
983914462,0.035825435
1004032333,0.035823848
1574069866,0.035823315
642407373,0.035822343
597918432,0.035821855
837088284,0.035820007
866450981,0.035819657
570682291,0.035818327
1181752452,0.035818107
458089328,0.035815526
293071201,0.03581491
333635426,0.035813745
818189382,0.035813548
648351874,0.035813376
995944505,0.035811055
1012807141,0.03581069
736976860,0.03581064
562046339,0.03581054
273540240,0.035809044
612592309,0.035802815
740468603,0.035801012
258439744,0.03579931
1094521330,0.03579611
303134629,0.035795998
824081671,0.035795048
571763805,0.03579387
999918445,0.03579119
1130174208,0.035787996
762695243,0.035787214
896477464,0.035785466
894224084,0.03578472
977869756,0.035782862
708694789,0.035781756
252410427,0.035779376
513257770,0.03577826
1152858535,0.035776325
779281115,0.03577575
862684659,0.03577359
581541861,0.03576632
458308543,0.035765342
628159245,0.03576481
1307820227,0.035764586
267489924,0.035762917
895961425,0.035761207
1115543722,0.035759456
705393746,0.035759274
492238154,0.035757877
1096633958,0.035757795
1236419313,0.035757497
1108030199,0.035757024
1138381712,0.035753265
1085874004,0.03575216
1550454333,0.03575212
1231887037,0.03575195
745268882,0.03575118
1455722737,0.03574878
1017276402,0.035744146
1462678008,0.035741635
1183119988,0.035741128
597510267,0.03574063
1560104992,0.035738897
255838652,0.035737786
915553505,0.035736285
911300982,0.035734262
1113665125,0.03573389
1090431583,0.035732392
1029472210,0.03573229
339520857,0.03573068
711600134,0.03572935
846875972,0.035728883
727712418,0.03572563
511623256,0.0357229
344472528,0.03572235
1523482334,0.035720196
1191701746,0.03571818
354460985,0.035717875
312193776,0.035717666
345812199,0.03571647
1101096797,0.03571508
587286548,0.035713896
832521370,0.03571128
1053338103,0.035709247
1308068033,0.035708975
865154265,0.035708494
1039980635,0.035707396
703896560,0.03570702
582798611,0.035702884
503872056,0.035700735
1368903870,0.03570024
620212314,0.035700165
784743641,0.035698924
1052951953,0.035698503
583312967,0.035698365
331918068,0.03569805
701370950,0.0356951
1009327643,0.03569418
573552777,0.035692368
622945840,0.03569181
307278194,0.035691608
466814024,0.035691172
1077243885,0.035685446
900388901,0.035685245
582611189,0.035684757
1022729962,0.035684682
287732501,0.035684124
318997792,0.035683703
473852729,0.035682872
1570777431,0.035679054
1207879743,0.035678286
1072260711,0.035678092
1053664961,0.035676755
1235600045,0.035676576
996701638,0.03567616
595994695,0.03567525
1091524831,0.035672393
1233795326,0.035670582
645334230,0.035669997
973733254,0.035669643
771732801,0.035669606
672538647,0.035666946
998594530,0.035661682
1155348772,0.035657965
1080973597,0.035657182
327329344,0.035656888
842636429,0.035654634
1436266447,0.035654243
989764154,0.03565314
1176164272,0.035651784
307135187,0.035651408
1231616191,0.035650548
934912433,0.03564955
768547053,0.03564708
459601980,0.035644237
606067158,0.03564302
1097086103,0.035641227
631326180,0.035639953
437369576,0.03563693
892718068,0.03563683
665661770,0.035636816
667338436,0.035632435
1348926810,0.035632163
1107518174,0.03562987
1023041141,0.035629846
1222546105,0.03562708
577002010,0.0356256
1486427582,0.035623897
1458332505,0.035620883
1214877389,0.03561926
1236316631,0.035618942
922511689,0.035618924
1583192463,0.03561724
527425898,0.03561654
324279173,0.035612255
973911931,0.03561112
674054586,0.03561105
951167220,0.03561045
310982525,0.035609346
1382742364,0.035608545
695782181,0.035607688
570673469,0.035606626
786574774,0.03560619
873750105,0.03560518
831472170,0.03560321
1300597320,0.035598412
946540793,0.035597134
765440434,0.035597038
516288769,0.03559525
717364728,0.035594698
702265692,0.035589386
1101259650,0.035588942
634151226,0.035586964
1548006315,0.03558337
641244039,0.035577223
434868911,0.03557441
450683944,0.035573103
1093781123,0.03557262
728753967,0.035571843
831650992,0.035571735
663740432,0.035571102
1075732181,0.035566177
902938072,0.03556525
759982502,0.035564777
480074575,0.03556238
955892451,0.035560086
616518050,0.035556223
897041991,0.035556015
1053161553,0.03555416
1337698161,0.035554033
265189072,0.035553467
1107892581,0.035553314
452510038,0.0355499
887329854,0.035549436
897613667,0.035549346
1209582447,0.035548713
531289205,0.035547122
1582414835,0.035546895
634329972,0.03554398
580222976,0.03553677
856143548,0.035536133
1136856439,0.035535946
845454328,0.035533823
953293477,0.03553334
1008618205,0.035532735
1088588059,0.03553226
469128805,0.035531662
1086073902,0.035530776
293261108,0.035530556
1054398977,0.035525605
1200695256,0.035525076
841647682,0.035524577
440753027,0.03552313
749225904,0.035522398
514214280,0.035520755
686770362,0.035516273
1179031112,0.03551505
960840262,0.035514936
297377909,0.035514344
811677869,0.03551431
943935184,0.035511646
335956765,0.035510972
442078701,0.035510853
777221587,0.035508472
1327838492,0.035502616
338148445,0.035502255
768683791,0.035501663
974429926,0.03549898
1032302073,0.035497136
641900309,0.03549682
1041935594,0.035494722
884796440,0.035493948
787222726,0.035491493
1240917089,0.035490736
1072370395,0.035490584
958433526,0.03548967
691008956,0.035488926
595643626,0.035486106
920031878,0.03548598
567455492,0.035484616
1093900645,0.035482235
683429797,0.035481974
800551022,0.035480715
599692314,0.03547845
1130410562,0.03547815
651424222,0.035477567
1251640723,0.035476428
811896503,0.035476383
1079840015,0.035472058
1350761000,0.03547047
300761873,0.03546987
1435166998,0.035463914
738230476,0.03546368
584464636,0.035462428
1125283058,0.035462093
794070141,0.035459857
1059518309,0.035459056
724727004,0.035458736
626700565,0.035456654
513440529,0.035456534
266978923,0.035455994
1210870845,0.035453394
522834843,0.035449643
783590956,0.035448745
1078282957,0.035442606
305655712,0.035440177
1126969212,0.035439692
697142706,0.035439085
983830807,0.035436433
1150488109,0.035435684
507537079,0.035435077
886121601,0.035434876
991813408,0.035433676
873730780,0.035433087
1253749406,0.035431985
748716364,0.035430685
678939460,0.03543037
1549403160,0.03542993
965402504,0.03542984
320310409,0.035429277
1169265226,0.035425574
908070238,0.035423283
1007605760,0.035421588
493617927,0.03542092
633009336,0.0354207
1096775504,0.0354206
741525677,0.035420414
453629102,0.03541748
487257892,0.035417378
920045158,0.03541715
612723360,0.035415836
1582433870,0.035415772
763866595,0.0354142
271728074,0.03541378
585692727,0.03541291
471226992,0.03541274
962821250,0.035411254
493785810,0.035411134
254314625,0.035408087
963845224,0.03540716
523894402,0.035406463
1186422047,0.03540373
1550639859,0.035403255
724325542,0.035402693
1129528433,0.035402197
892197007,0.035399314
662586509,0.03539875
292251208,0.035397723
572503500,0.035395328
611731478,0.035395037
335663092,0.035394475
973530521,0.035393327
433006207,0.03539225
303986049,0.035388682
462756873,0.035387322
873223503,0.035385214
865971193,0.03538479
353252946,0.035384778
718674134,0.035382874
1115349153,0.035381243
1109108571,0.035380453
660453172,0.035376564
943308008,0.03537539
787824956,0.03537369
298478450,0.035372354
647894110,0.03537137
915483274,0.035369664
490437073,0.035367988
591890866,0.035366114
454572341,0.035365
484219164,0.035364833
586718588,0.035362437
669198373,0.035362124
292865838,0.035361655
1190521572,0.03536038
1240821042,0.035360206
786297505,0.035358205
967036514,0.03535605
961039426,0.03535472
565282480,0.035352323
629236968,0.035350993
658546207,0.035350464
897825444,0.03534787
787366031,0.035346583
1472640941,0.035344783
462754465,0.03534212
1006215850,0.035340067
1347598736,0.035338294
303609456,0.035337824
835117868,0.03533616
1297268053,0.03533546
470826111,0.03533544
772334374,0.035335205
958874005,0.035335116
740016168,0.035334248
612491378,0.035327334
581007376,0.035327
567064014,0.035325654
925679572,0.03532377
466384920,0.035323694
609556502,0.03532317
913115189,0.035322875
891559115,0.035322774
681718853,0.035320915
353512204,0.03532071
752205486,0.035315603
1334288092,0.03531442
885094570,0.03531228
1299098007,0.035311587
1316414471,0.035310034
672945002,0.035307396
497591576,0.035306208
659936339,0.035306077
824483499,0.035300698
1454726841,0.035300184
290556164,0.03529573
739038070,0.03529502
958560341,0.035293877
1050884911,0.035291646
830453380,0.035290748
841200055,0.035289522
1165627265,0.035289098
608860778,0.03528828
951075477,0.035287023
315990063,0.035285987
756790486,0.035285834
1411624616,0.035285775
908271588,0.0352848
436188163,0.035281952
841981987,0.03528027
457744528,0.035280082
317322808,0.0352769
599869890,0.035273407
481721778,0.035272248
1182042709,0.035271414
1349769485,0.035271302
329514680,0.035269365
1066997049,0.03526684
590336574,0.03526543
1168436701,0.035263125
342758236,0.03526092
580100533,0.03526047
1340434164,0.03526
475956963,0.035258356
249350768,0.035256423
349126230,0.035255168
481435100,0.035255138
722431190,0.035254944
933113462,0.03525491
1471447342,0.03525341
753603355,0.035253316
320831691,0.035253275
1116133416,0.035252616
1123109687,0.03525172
1133375122,0.03525021
1546966236,0.035248987
1122861668,0.035246223
697218701,0.035245337
823653369,0.035243444
475746859,0.035242613
570823043,0.035241753
1248915438,0.035240218
953290488,0.03523905
1045389199,0.03523893
1148059059,0.035238624
735524439,0.035238415
938660301,0.035237826
441773568,0.03523625
261849668,0.035235975
809833986,0.035234652
512697470,0.0352314
840009163,0.035231296
623097087,0.03522994
997964511,0.035229046
283605854,0.035228048
517363418,0.035226785
1117855291,0.035225905
1275456436,0.03522123
1455168781,0.035220526
820241036,0.035219103
288118292,0.03521719
1468669042,0.035216164
1153853260,0.03521312
467297826,0.03521292
986512488,0.03521067
947611659,0.035204243
707647271,0.03520308
303802855,0.03520236
1242264923,0.03520005
773046801,0.035198987
739963512,0.03519723
755168509,0.035197217
999371278,0.035196707
1189429485,0.035196103
590417890,0.035194293
828747329,0.035193976
478376321,0.035193942
281223840,0.03519028
637858547,0.035187002
456318289,0.035185993
754903564,0.035179306
627027346,0.0351792
533722782,0.035177387
570252537,0.035176665
978604711,0.03517549
286636776,0.035174903
1331103437,0.03517473
849437755,0.035171878
1070747615,0.035171624
585820199,0.03517058
672946897,0.035169706
339839551,0.03516918
817264230,0.035169035
1103759290,0.03516783
964445482,0.035167053
1210423875,0.035166856
688728967,0.035166785
602453185,0.035165247
299669137,0.03516057
577550782,0.03515954
1177938957,0.03515866
496433571,0.03515856
766780686,0.035156928
472528302,0.035155267
342426493,0.035154123
1177735634,0.03515242
665741992,0.03515175
1026460613,0.035150338
962656587,0.03515014
468619777,0.035149444
477665644,0.03514926
1533437384,0.03514814
995467638,0.035146646
636526101,0.03514626
307960356,0.03514538
1045999090,0.03514202
872462143,0.035141695
582599959,0.035141494
631603884,0.035139445
727405175,0.03513896
300624263,0.035138853
458461618,0.035138257
1166637157,0.035134945
642157671,0.03513304
1458373923,0.035132855
884443988,0.035128586
640543798,0.03512352
618414734,0.035122722
1232258601,0.03511804
1544746554,0.035116922
889501184,0.03511659
748286243,0.03511627
1379521757,0.035112515
279802487,0.035108767
471830751,0.035108726
942071532,0.03510683
600386578,0.035106678
1493824571,0.03510589
312049668,0.03510253
958975662,0.035102166
261451777,0.035100996
432190953,0.035100166
493951207,0.03509975
1156238997,0.035098772
1059183500,0.03509764
1124380075,0.03509685
942502387,0.035092503
1319926855,0.035091653
515152566,0.035090614
915737203,0.035090566
1213362253,0.03509025
605795141,0.03508977
326099213,0.03508934
302274524,0.03508864
1334282250,0.03508769
528456499,0.03508393
664958463,0.035083488
599531289,0.035082594
266078417,0.035082135
1546530496,0.03508106
1243004917,0.035080917
955733621,0.035080854
650879310,0.035080295
1346695608,0.035080146
674508337,0.03507825
1571002923,0.0350716
790893368,0.035071064
1307109918,0.03507027
1058129782,0.035068966
812667786,0.03506785
323895355,0.035065457
1104050930,0.03506409
940692049,0.035063725
783501844,0.03506329
339315203,0.03506249
606320292,0.035062317
830910119,0.035060596
271960056,0.035059847
751030342,0.0350597
712841350,0.035059385
750532245,0.035057954
1052533643,0.035057545
679923971,0.035056524
713236253,0.035054967
812960443,0.03505379
255883870,0.03505376
562557485,0.03505231
1122355842,0.03505028
993949879,0.03504929
1253682463,0.03504536
771790265,0.035044726
1006450376,0.035043117
1489435532,0.035042122
544054580,0.03504132
523701660,0.035040878
529355186,0.03504019
577728067,0.035038833
1587287240,0.035038184
1091970195,0.03503578
319035939,0.03503305
783213415,0.0350327
1178618489,0.035031904
1104059684,0.035030585
1454217011,0.0350255
1523856229,0.035023794
852247704,0.03502319
653968722,0.0350227
336672036,0.035021614
346672816,0.035017453
1145131330,0.035017297
310782781,0.03501697
646356445,0.03501527
1385846720,0.03501372
572276915,0.035013348
954674062,0.035010748
1531792955,0.035009287
608564398,0.035007574
469961044,0.0350068
825101844,0.035006456
723514080,0.03500503
1237694227,0.03500454
501709915,0.035002377
308699692,0.0350022
914995177,0.03500032
1197032351,0.034999017
1583827580,0.0349974
1323401681,0.034996793
1208840702,0.03499615
628003472,0.034996077
518389433,0.03499054
275134062,0.034990016
620126549,0.0349895
1464544649,0.034987837
1196298702,0.034984935
694581511,0.03498287
253718159,0.034979727
1558161998,0.034978893
1389871642,0.034978673
1314973279,0.034971073
438092866,0.034970198
781537697,0.034968182
922730622,0.034965232
288431581,0.03496512
891561959,0.03496211
1583776171,0.034961574
662413673,0.034960717
1170836733,0.034960102
1159707111,0.034959484
476434487,0.034958754
457492631,0.0349565
1071381648,0.03495516
1233440901,0.03495245
1523863377,0.03494947
778023852,0.034949087
531648370,0.034948662
480850734,0.03494753
1526666544,0.034946095
763512239,0.034942936
494288715,0.03494108
509278801,0.034937546
1173559978,0.034934256
323615175,0.03493233
271907477,0.034926392
1237097385,0.03492632
1463879336,0.034925476
897156919,0.03492465
255021724,0.034924053
938167533,0.034922495
537247788,0.03492205
1462711262,0.034920033
1187723725,0.034917854
1178565321,0.034914855
497404599,0.03491483
840815006,0.034909047
296731408,0.0349088
571740031,0.034908537
578238845,0.03490793
1460190102,0.03490751
506786590,0.034907255
1436266745,0.034904286
551212294,0.03490063
966726206,0.034900345
835271523,0.034899265
813213057,0.03489833
1344006711,0.034896046
435916361,0.03489351
886122618,0.034893338
628961886,0.03489124
316416691,0.034890838
477700939,0.034890372
466800608,0.034888193
1315702556,0.0348872
727326490,0.034886092
940348999,0.03488494
837780651,0.03488169
1083056686,0.034881417
263352260,0.034880072
902827875,0.0348798
1326895184,0.0348752
1306799763,0.034873605
314422715,0.034872606
748417584,0.034871385
851326420,0.034869727
1457714664,0.034867384
618878040,0.034866843
1541125946,0.034865793
585047832,0.03486431
848936166,0.03486382
611366549,0.034861557
649531476,0.03486078
311766345,0.034858607
500744728,0.03485612
682126514,0.034853116
284509785,0.03485251
326033944,0.034852482
322140440,0.03485198
841201011,0.03485188
1237568573,0.034851238
755380363,0.034851026
1090778638,0.034848332
541282548,0.034846053
609308115,0.034842495
645530550,0.03484224
618623453,0.03484188
575280348,0.034839943
339732933,0.0348391
888997622,0.03483844
1526434127,0.034838412
695679422,0.034837507
257779904,0.034836832
503044777,0.03483466
563154976,0.03483465
699347588,0.034831926
1210568128,0.034826905
848982255,0.03482678
1098515765,0.034821477
679204840,0.03481872
432600296,0.034818098
1196985826,0.03481741
860176992,0.034815967
1073935336,0.034814734
889100671,0.034814574
611407096,0.034813657
1133813706,0.03481309
1136339025,0.034811664
657358808,0.03480997
712227164,0.034808736
281953475,0.03480553
1452428841,0.03480515
1161527663,0.034805104
571664403,0.03480406
588457320,0.034803785
563211424,0.034799285
1244489567,0.03479921
1149156389,0.034798812
572667659,0.03479871
503610321,0.03479665
945331960,0.034792963
266822057,0.034788504
318023417,0.034786627
1441864259,0.03478458
266393097,0.03478228
1047542296,0.034781165
831844101,0.034780856
1154937755,0.034780107
1102093709,0.034778956
479134692,0.03477836
999691646,0.034777805
1107224133,0.034777004
743382036,0.034775592
980032256,0.034773353
576220812,0.034768175
794367247,0.034767475
1429362157,0.034766953
462549033,0.03476587
271076988,0.03476549
924726777,0.034764633
607424113,0.034764275
321318260,0.0347639
981341517,0.034763068
1095602981,0.034762047
267540897,0.034760147
798802529,0.034759916
810083389,0.03475875
475961557,0.03475874
977277295,0.034757476
646895593,0.034756903
1419616476,0.034755174
498413176,0.034754287
308019870,0.034752917
507825509,0.034752622
1464026433,0.03475142
957064607,0.034751132
1460703870,0.034749903
493466168,0.0347495
454979276,0.034748677
303467030,0.034748152
903054246,0.034747854
881654091,0.03474536
565182130,0.034739483
339532018,0.03473781
847620995,0.03473744
949844611,0.03473686
431583837,0.034735594
623278676,0.034735333
1013896085,0.034733288
507879693,0.03473134
503337870,0.034731198
1066106030,0.03472974
1333399250,0.034726147
1384353761,0.03472277
456624584,0.034717828
614083526,0.03471731
344028402,0.034716994
287286992,0.034716036
439423057,0.034715146
250528688,0.03471398
1528149589,0.03471347
1088967719,0.0347104
776381029,0.034710277
1036241307,0.034708634
1251885899,0.03470447
678409637,0.0347
475254168,0.034699924
1060593547,0.03469977
329052979,0.034698788
659977176,0.0346982
974719158,0.034697767
599721776,0.03469637
1230499458,0.034695577
639358295,0.034695525
995789756,0.034692027
1372191565,0.034689374
996203908,0.03468441
671407619,0.034680337
1466888089,0.03467934
1558468147,0.034678765
1131942761,0.03467661
1124984278,0.03467272
769543751,0.034670062
1118392910,0.03466955
863060382,0.03466668
1322312805,0.034666296
1049779775,0.034665044
579034774,0.034663945
902482272,0.034663446
665786262,0.034662753
776656402,0.034661338
1469619933,0.034661014
528391016,0.034660507
298382045,0.03465993
553245434,0.0346589
804473920,0.03465811
841451729,0.03465784
325321593,0.03465678
847423215,0.034653727
940610076,0.03465323
627134844,0.034653056
863881034,0.03465224
1170261121,0.034650706
453811570,0.034650616
659367362,0.034647968
1162890818,0.034646686
263825114,0.034642823
856853780,0.034638427
1022166527,0.03463837
1069211121,0.03463827
841246297,0.03463727
285055064,0.034634244
1021250778,0.034633484
956393315,0.03463331
963895028,0.034631725
263226094,0.03463136
860477821,0.03463009
1055900835,0.03462901
739508959,0.034625914
503075256,0.03462361
800915148,0.034621242
1443248926,0.03461984
311659726,0.03461937
904900101,0.034618426
1306510531,0.03461687
892988487,0.034615632
1350650299,0.034612186
1201752996,0.03461078
646979897,0.034609113
344862691,0.034608796
1044220032,0.034608558
1057464614,0.034606077
1388909803,0.03460206
588502094,0.03460195
334835147,0.034601748
1199080726,0.034598146
1167478150,0.034597885
1172577643,0.034597468
1276460795,0.034597326
1312450300,0.03459584
298534829,0.03459558
764867230,0.034594372
738241193,0.03459099
486537514,0.03458956
676010630,0.03458778
343257563,0.034587774
1126221703,0.034586728
824715114,0.034585387
279561684,0.034584925
1451117241,0.03458379
683122700,0.03458365
1330337995,0.034581244
1527114317,0.034579866
901296479,0.034576196
1380794331,0.034575123
533568981,0.034574803
650535458,0.034573916
578852604,0.034572862
504910180,0.03457271
258453894,0.034572557
800893636,0.034572095
876773077,0.03457096
336297406,0.034570776
658116667,0.034570277
960279526,0.034569584
317427822,0.03456916
689231505,0.034568314
1159702448,0.034567207
1160065695,0.034566797
347906671,0.03456415
470588877,0.034562677
1051178737,0.034561753
286121404,0.034560647
715820420,0.03455992
973930812,0.034557477
621117628,0.034557093
629508694,0.034555584
303880601,0.03455102
925532620,0.03454823
974637040,0.03454795
816837610,0.03454605
630362232,0.034545112
775395126,0.034544803
810188044,0.034542598
269302081,0.034542497
1107666218,0.034542136
687212814,0.03453708
544006304,0.034535617
500749545,0.03453531
1358505924,0.034535147
1057435732,0.03453406
942882482,0.034533843
1575349443,0.034532107
998636682,0.034530703
1177705370,0.034529578
579765647,0.034528755
990526462,0.03452692
1164036944,0.03452687
582029087,0.03451909
1085750246,0.034518015
254709383,0.034516305
627651532,0.03451514
1029219742,0.034514707
1331483020,0.034513593
1031353514,0.03451335
278949094,0.034512814
1097744268,0.034512512
925958522,0.034512267
661747121,0.0345119
761043590,0.03450858
304501277,0.034507226
1189348904,0.03450608
1178261144,0.03450553
1330243554,0.034504518
683207516,0.034504205
1076761552,0.03450143
1322353429,0.034500927
1462989555,0.03449497
305805798,0.034494415
825015499,0.0344938
592189722,0.034493726
1242387588,0.03449263
455874676,0.03449208
533900144,0.03449185
915200609,0.034490343
491628553,0.034490317
870549917,0.03448844
1335493791,0.034487594
775480301,0.03448679
719421199,0.034486014
793925674,0.034484576
581083149,0.034484535
1027723128,0.034484413
320963613,0.034482352
485653199,0.03448231
933862576,0.03448216
926205525,0.034479894
740226775,0.034476086
964693510,0.03447579
620914818,0.03447575
881577370,0.034470715
730000870,0.034470502
1155442633,0.034470465
568379551,0.034467146
854394823,0.034467142
659506731,0.034466375
1051503111,0.034466334
802618799,0.034465708
1359684570,0.0344636
491960732,0.03446262
1212060216,0.034462094
476700671,0.0344619
800450894,0.034461655
480561801,0.034461215
667321006,0.034459673
924383582,0.034455024
845912604,0.03445488
516464517,0.03445391
1302684559,0.034449894
844715949,0.034447882
618567586,0.034447875
615503342,0.03444786
865745266,0.03444412
470422310,0.034444075
650698892,0.034440003
281756421,0.03443995
1342307218,0.034439813
792422134,0.03443866
1411433907,0.03443327
1176928109,0.034425847
352097349,0.034424193
1487364109,0.034423873
271849210,0.03442208
344959899,0.034421157
1245701979,0.034420863
764948469,0.034417167
460266490,0.03441561
1448718233,0.03441227
883303626,0.034410235
733727004,0.034408398
464400653,0.034408305
1309237712,0.03440825
1245377674,0.034403358
513405303,0.034402322
564826253,0.034402005
504517173,0.034399927
463326217,0.03439604
